,make_source,make_target,match_type,confirmed
974,INTERNATL REMOTE IMAGING,,no_match,FALSE
975,INTEVA,,no_match,FALSE
976,INTRA-MED SERVICES,,no_match,FALSE
977,INVOTEC INTERNATIONAL INC,,no_match,FALSE
978,IONETICS,,no_match,FALSE
979,"IOPI Medical, LLC",,no_match,FALSE
980,ISC BioExpress,,no_match,FALSE
981,ITC-International Technidyne,,no_match,FALSE
982,ITD GmbH,,no_match,FALSE
983,ITO Co Ltd (Shanghai),,no_match,FALSE
984,ITO Co. Ltd,,no_match,FALSE
985,IUL,,no_match,FALSE
986,IUL SA,,no_match,FALSE
987,IVWATCH,,no_match,FALSE
988,Icn Pharmaceuticals Inc,,no_match,FALSE
989,Ie Industries,,no_match,FALSE
990,Iet,,no_match,FALSE
991,Ika Werke,,no_match,FALSE
992,Ikaria Inc,,no_match,FALSE
993,Illinois Imaging & Elec,,no_match,FALSE
994,Images,,no_match,FALSE
995,Impedimed,,no_match,FALSE
996,Imtmedical Ag,,no_match,FALSE
997,InMage Systems Inc,,no_match,FALSE
998,Informedics Inc,,no_match,FALSE
999,InnerEnergy,,no_match,FALSE
1000,Ino Theraputics Inc,,no_match,FALSE
1001,Insight Health ,,no_match,FALSE
1002,Insight Instruments Inc,,no_match,FALSE
1003,Inspire Medical Systems Inc,,no_match,FALSE
1004,Inspiron Intertech,,no_match,FALSE
1005,Instromedixs Inc.,,no_match,FALSE
1006,Instru-Med Inc,,no_match,FALSE
1007,InstruMed Inc,,no_match,FALSE
1008,Intellijoint Surgical,,no_match,FALSE
1009,Intensa,,no_match,FALSE
1010,Interlace Medical,,no_match,FALSE
1011,Intermedics Inc A Co Of Sulzer,,no_match,FALSE
1012,Interpore Intl,,no_match,FALSE
1013,Intra-Lock International,,no_match,FALSE
1014,Intronix Technologies Corp,,no_match,FALSE
1015,Irvine Biomedical,,no_match,FALSE
1016,Irvine Biomedical Inc,,no_match,FALSE
1017,Isotrol Div Bender Medical Pro,,no_match,FALSE
1018,J Morita,,no_match,FALSE
1019,J&J Health Care Systems,,no_match,FALSE
1020,JAMIESON FILM COMPANY,,no_match,FALSE
1021,JAS,,no_match,FALSE
1022,JAVELIN SYSTEMS,,no_match,FALSE
1023,JCAHO,,no_match,FALSE
1024,JENNINGS SCALES,,no_match,FALSE
1025,JENSEN TOOLS INC.,,no_match,FALSE
1026,JLW Instruments Inc,,no_match,FALSE
1027,"JOBST INSTITUTE, INC.",,no_match,FALSE
1028,JOLIFE,,no_match,FALSE
1029,JONARD TOOLS,,no_match,FALSE
1030,JORDON SCIENTIFIC PRODUCTS,,no_match,FALSE
1031,JVC CORP,,no_match,FALSE
1032,JVC Corp,,no_match,FALSE
1033,JVC PROFESSIONAL PRODUCTS,,no_match,FALSE
1034,Jamieson Film Co,,no_match,FALSE
1035,Jan L Inc,,no_match,FALSE
1036,Janke & Kunkel GmbH,,no_match,FALSE
1037,Jarden,,no_match,FALSE
1038,Jarden Consumer Solutions,,no_match,FALSE
1039,Jed-Med,,no_match,FALSE
1040,Jencons Scientific LLC Div VWR International LLC,,no_match,FALSE
1041,Jenn Air,,no_match,FALSE
1042,Jobst Institute Inc,,no_match,FALSE
1043,Jointpoint Inc.,,no_match,FALSE
1044,Jolife AB,,no_match,FALSE
1045,K&J COMPUTER,,no_match,FALSE
1046,K-Sun Corporation,,no_match,FALSE
1047,KANEKA,,no_match,FALSE
1048,KAY ELEMETRICS CORP,,no_match,FALSE
1049,KAY-PENTAX,,no_match,FALSE
1050,KCI / Acelity,,no_match,FALSE
1051,KCI-Kinetic Concepts,,no_match,FALSE
1052,KD Scientific Inc,,no_match,FALSE
1053,KDC,,no_match,FALSE
1054,KEPCO,,no_match,FALSE
1055,KING FITNESS,,no_match,FALSE
1056,KIPP & ZONEN,,no_match,FALSE
1057,KKT Kraus Company,,no_match,FALSE
1058,KORR Medical Technologies,,no_match,FALSE
1059,KUB TECHNOLOGIES INC,,no_match,FALSE
1060,Kaida,,no_match,FALSE
1061,Kaneka Pharma America Corp,,no_match,FALSE
1062,Kansas City Assembly Company,,no_match,FALSE
1063,Kapak,,no_match,FALSE
1064,Kay Elemetrics,,no_match,FALSE
1065,Kay Elemetrics Corp,,no_match,FALSE
1066,Kay Medical Concepts Inc,,no_match,FALSE
1067,Kay Pentax Corp,,no_match,FALSE
1068,KayPENTAX A PENTAX Medical Co,,no_match,FALSE
1069,Keiser,,no_match,FALSE
1070,Kendo Products,,no_match,FALSE
1071,Key communications,,no_match,FALSE
1072,Keystone Industries,,no_match,FALSE
1073,Keystone View,,no_match,FALSE
1074,Kia Motors,,no_match,FALSE
1075,King Systems Corp,,no_match,FALSE
1076,"Kinsman Enterprises, Inc.",,no_match,FALSE
1077,Kirlan,,no_match,FALSE
1078,Klarity Medical Products,,no_match,FALSE
1079,Klarity Medical Products USA,,no_match,FALSE
1080,Klein Tools,,no_match,FALSE
1081,Knight,,no_match,FALSE
1082,"Kontek Systems, Inc.",,no_match,FALSE
1083,Koolant Kooling,,no_match,FALSE
1084,Kopp Development Inc.,,no_match,FALSE
1085,Korr Medical Technologies Inc,,no_match,FALSE
1086,Koventech,,no_match,FALSE
1087,Kuang Ta Beautician,,no_match,FALSE
1088,Kub Technologies,,no_match,FALSE
1089,Kyoma,,no_match,FALSE
1090,L AND R MFG,,no_match,FALSE
1091,L BOYD,,no_match,FALSE
1092,L&R,,no_match,FALSE
1093,L&R Manufacturing Company,,no_match,FALSE
1094,L.S.I. INSTRUMENTS INC,,no_match,FALSE
1095,LAB SYSTEM,,no_match,FALSE
1096,LABCORP,,no_match,FALSE
1097,LAFAYETTE INSTRUMENT CO INC,,no_match,FALSE
1098,LAMAR FITNESS,,no_match,FALSE
1099,LASCAR Electronics,,no_match,FALSE
1100,LAWTON SURGICAL INSTRUM.,,no_match,FALSE
1101,LEINGANY,,no_match,FALSE
1102,LGMS LLC,,no_match,FALSE
1103,LIEBEL-FLARSHEIM,,no_match,FALSE
1104,LINDE HEALTHCARE,,no_match,FALSE
1105,LINVATEC SURGICAL,,no_match,FALSE
1106,LLYAMA,,no_match,FALSE
1107,LMA North America,,no_match,FALSE
1108,LOADMASTER,,no_match,FALSE
1109,LOUROE,,no_match,FALSE
1110,LSI (Life Systems  International),,no_match,FALSE
1111,LSI MEDIENCE CORP,,no_match,FALSE
1112,LUTRON,,no_match,FALSE
1113,LW Measurements,,no_match,FALSE
1114,La Berne,,no_match,FALSE
1115,Lab Safety,,no_match,FALSE
1116,Lab-Tek Div Miles Laboratories Inc,,no_match,FALSE
1117,Labcorp,,no_match,FALSE
1118,Labcraft,,no_match,FALSE
1119,Laberne Manufacturing Corp.,,no_match,FALSE
1120,Laberne Mfg Co,,no_match,FALSE
1121,Labindustries Inc,,no_match,FALSE
1122,Labline Instruments,,no_match,FALSE
1123,Lafayette Instrument,,no_match,FALSE
1124,LamasaTech,,no_match,FALSE
1125,"Lamat Health, Fit, & Sprt",,no_match,FALSE
1126,Landon Medical,,no_match,FALSE
1127,Lantheus Medical Imaging,,no_match,FALSE
1128,Lantheus Medical Imaging Inc.,,no_match,FALSE
1129,"Lantheus Medical Imaging, Inc",,no_match,FALSE
1130,Laystrom Manufacturing,,no_match,FALSE
1131,LeMaitre Vascular Inc.,,no_match,FALSE
1132,Lekotek Of Ga Inc,,no_match,FALSE
1133,Leopard,,no_match,FALSE
1134,Lhasa OMS,,no_match,FALSE
1135,Lhasa Oms,,no_match,FALSE
1136,Lidco Ltd,,no_match,FALSE
1137,Liebel Flarsheim Co,,no_match,FALSE
1138,Liebel-Flarsheim Co LLC A Guerbet Group Co,,no_match,FALSE
1139,Liebel-Flarshiem Comp.,,no_match,FALSE
1140,Lifecare,,no_match,FALSE
1141,Lifecell,,no_match,FALSE
1142,Lifecycle,,no_match,FALSE
1143,Linksys,,no_match,FALSE
1144,Linvatec,,no_match,FALSE
1145,Linvatec Corp A CONMED Co,,no_match,FALSE
1146,Lion Laboratories,,no_match,FALSE
1147,Lionville System Inc.,,no_match,FALSE
1148,Lionville Systems,,no_match,FALSE
1149,Lipshaw Corp,,no_match,FALSE
1150,Lipshaw Inc,,no_match,FALSE
1151,Little Giant Pump Co,,no_match,FALSE
1152,Livengood Medical,,no_match,FALSE
1153,Livestrong Fitness,,no_match,FALSE
1154,Living Direct Inc,,no_match,FALSE
1155,Logan,,no_match,FALSE
1156,Logyn Inc,,no_match,FALSE
1157,Loredan Biomedical Inc,,no_match,FALSE
1158,Louroe Electronics,,no_match,FALSE
1159,Lumin,,no_match,FALSE
1160,Lumitex,,no_match,FALSE
1161,Lumitex Inc,,no_match,FALSE
1162,Luxarcare,,no_match,FALSE
1163,Luxor,,no_match,FALSE
1164,Lymol Medical,,no_match,FALSE
1165,Lympha Press,,no_match,FALSE
1166,Lympha Press USA,,no_match,FALSE
1167,Lymphatouch Inc,,no_match,FALSE
1168,M & S Technologies Inc,,no_match,FALSE
1169,M-F Athletic Co Inc,,no_match,FALSE
1170,M. W. MOONEY & CO.,,no_match,FALSE
1171,M.D. RESOURCE,,no_match,FALSE
1172,MAGNETIC DRIVERS COMPANY,,no_match,FALSE
1173,MAGNETT,,no_match,FALSE
1174,MASS Medical Storage,,no_match,FALSE
1175,"MATRX MEDICAL, INC.",,no_match,FALSE
1176,MATSUSHITA COMMUNICATION INDUSTRIAL CO LTD,,no_match,FALSE
1177,MAXXIM MEDICAL INC.,,no_match,FALSE
1178,MBB-Medizintechnik GmbH,,no_match,FALSE
1179,MCG SURGE PROTECTION,,no_match,FALSE
1180,MCGAW,,no_match,FALSE
1181,MCGAW INC.,,no_match,FALSE
1182,MCMASTER CARR SUPPLY,,no_match,FALSE
1183,MCube Technology,,no_match,FALSE
1184,MDS MATRiX,,no_match,FALSE
1185,MEAD JOHNSON,,no_match,FALSE
1186,MECOTEC Gmbh,,no_match,FALSE
1187,MED ACOUSTICS,,no_match,FALSE
1188,MED SYSTEMS,,no_match,FALSE
1189,MED-TEC INC,,no_match,FALSE
1190,MED-TECH INC,,no_match,FALSE
1191,MED-WEIGH,,no_match,FALSE
1192,MEDA COLTD,,no_match,FALSE
1193,MEDDEV CORP,,no_match,FALSE
1194,MEDGRAPHICS,,no_match,FALSE
1195,MEDICAPTURE,,no_match,FALSE
1196,"MEDICAPTURE, INC.",,no_match,FALSE
1197,MEDICHOICE,,no_match,FALSE
1198,MEDIM AMERICA LTD,,no_match,FALSE
1199,"MEDISTIM USA, INC.",,no_match,FALSE
1200,MEGIN Oy,,no_match,FALSE
1201,MEGNETIC,,no_match,FALSE
1202,MERCURY MEDICAL,,no_match,FALSE
1203,METERMAN,,no_match,FALSE
1204,METROPOLITAN MEDICAL AIR,,no_match,FALSE
1205,MFE INSTRUMENTS,,no_match,FALSE
1206,MGE UPS SYSTEMS,,no_match,FALSE
1207,MGM INSTRUMENTS INC,,no_match,FALSE
1208,MGM Instruments Inc.,,no_match,FALSE
1209,MGW Medizinisch Glastechnische Werkstaette,,no_match,FALSE
1210,MICRONTA,,no_match,FALSE
1211,MIDAS REX PNEUMATIC TOOLS,,no_match,FALSE
1212,MILEX PRODUCTS INC,,no_match,FALSE
1213,MILLENNIia,,no_match,FALSE
1214,"MINCO PRODUCTS, INC.",,no_match,FALSE
1215,MINISTIM,,no_match,FALSE
1216,MITEK PRODUCTS,,no_match,FALSE
1217,MLA SYSTEMS INC,,no_match,FALSE
1218,MOI,,no_match,FALSE
1219,MOLECTRON,,no_match,FALSE
1220,MOLIFT,,no_match,FALSE
1221,MOLLI Surgical Inc.,,no_match,FALSE
1222,MONITOR MEDICAL INC,,no_match,FALSE
1223,MPS Medical Inc,,no_match,FALSE
1224,MRI Med,,no_match,FALSE
1225,MRL-Medical Research Lab,,no_match,FALSE
1226,MRSA-UV LLC,,no_match,FALSE
1227,MSA (Mine Safety Appliances Co) Instrument Div/Medical Products,,no_match,FALSE
1228,"MSA Safety Sales, LLC",,no_match,FALSE
1229,MTA SPA,,no_match,FALSE
1230,MTI Inc,,no_match,FALSE
1231,MTRE Advanced Technologies,,no_match,FALSE
1232,MTS Medical UG,,no_match,FALSE
1233,MTS-Micro Typing Systems,,no_match,FALSE
1234,MUI  SCIENTIFIC,,no_match,FALSE
1235,MULTI VENDOR,,no_match,FALSE
1236,MUREX DIAGNOSTICS INC,,no_match,FALSE
1237,MYRON L COMPANY,,no_match,FALSE
1238,Mach-Soloflex,,no_match,FALSE
1239,Magellan Diagnostics,,no_match,FALSE
1240,Magellan Diagnostics Inc,,no_match,FALSE
1241,Magellan Diagnostics Inc.,,no_match,FALSE
1242,Magnetic,,no_match,FALSE
1243,Magnetic Corp,,no_match,FALSE
1244,Magnetic Elek,,no_match,FALSE
1245,Magnetic Products International,,no_match,FALSE
1246,Magnetic Resonance Equip Corp,,no_match,FALSE
1247,Majestic Drug Co Inc,,no_match,FALSE
1248,Manufacturing.Corporation,,no_match,FALSE
1249,Marathon Watch Company,,no_match,FALSE
1250,Marcor Services Inc,,no_match,FALSE
1251,Mark-10,,no_match,FALSE
1252,MarketLab,,no_match,FALSE
1253,Marlin P Jones and Ass,,no_match,FALSE
1254,Marmed Inc,,no_match,FALSE
1255,Marquest Medical Products,,no_match,FALSE
1256,Marquist Medical,,no_match,FALSE
1257,Marsden Weighing Machine Group Ltd,,no_match,FALSE
1258,Marshall Electronics,,no_match,FALSE
1259,Martel Instruments,,no_match,FALSE
1260,Martell Medical Products Inc.,,no_match,FALSE
1261,Mass Medical Storage,,no_match,FALSE
1262,Mastech Digital,,no_match,FALSE
1263,Masterflex L/S,,no_match,FALSE
1264,Mavidon Corp,,no_match,FALSE
1265,Mavig,,no_match,FALSE
1266,Maxtown Medical,,no_match,FALSE
1267,Mazor Robotics,,no_match,FALSE
1268,McCormick Scientific,,no_match,FALSE
1269,McGan Technology,,no_match,FALSE
1270,McGrath,,no_match,FALSE
1271,Mccormick Scientific,,no_match,FALSE
1272,Mckelor Technologies,,no_match,FALSE
1273,Mcube Technologies Pvt. Ltd.,,no_match,FALSE
1274,Mcube Technology Co Ltd,,no_match,FALSE
1275,Mcube Technology LTD,,no_match,FALSE
1276,Mead Johnson & Co Div Bristol-Myers Co,,no_match,FALSE
1277,Measure Master,,no_match,FALSE
1278,Mecmesin,,no_match,FALSE
1279,Med Air,,no_match,FALSE
1280,Med Amicus,,no_match,FALSE
1281,Med Labs,,no_match,FALSE
1282,"Med Labs, Inc",,no_match,FALSE
1283,Med Systems,,no_match,FALSE
1284,Med X Change,,no_match,FALSE
1285,Med-Pro,,no_match,FALSE
1286,Med-Tec,,no_match,FALSE
1287,MedSource International LLC,,no_match,FALSE
1288,MedXchange,,no_match,FALSE
1289,Medcor Inc,,no_match,FALSE
1290,Medel,,no_match,FALSE
1291,Medequip Biomedical,,no_match,FALSE
1292,Mederi Therapuetics,,no_match,FALSE
1293,Medgraphics Corporation,,no_match,FALSE
1294,MediChoice,,no_match,FALSE
1295,MediChoice Products,,no_match,FALSE
1296,MediStim USA Inc,,no_match,FALSE
1297,Medicare Colgate Ltd.,,no_match,FALSE
1298,Medilite,,no_match,FALSE
1299,Medimaps Group USA,,no_match,FALSE
1300,Mediq Prn,,no_match,FALSE
1301,Medistim,,no_match,FALSE
1302,Medistim USA,,no_match,FALSE
1303,Medisurg,,no_match,FALSE
1304,Meditrina Inc,,no_match,FALSE
1305,Medmetric,,no_match,FALSE
1306,Medquip,,no_match,FALSE
1307,Medsource Inc,,no_match,FALSE
1308,Medsource Labs,,no_match,FALSE
1309,Medsystems,,no_match,FALSE
1310,Medvix,,no_match,FALSE
1311,Melco Engineering Co.,,no_match,FALSE
1312,Meo Videotronics,,no_match,FALSE
1313,Merative/Merge Technologies,,no_match,FALSE
1314,Mercury Medical,,no_match,FALSE
1315,Mercury Medical Systems,,no_match,FALSE
1316,Merlin Medical Ltd,,no_match,FALSE
1317,Merry X-ray,,no_match,FALSE
1318,Mespere Lifesciences Inc,,no_match,FALSE
1319,"Meta/Facebook Technologies, LLC",,no_match,FALSE
1320,Meterman,,no_match,FALSE
1321,Mh Rhodes,,no_match,FALSE
1322,Microlife Medical Home Sol,,no_match,FALSE
1323,"Microlife USA, Inc",,no_match,FALSE
1324,Microlux,,no_match,FALSE
1325,Micromax,,no_match,FALSE
1326,Micromedics Inc,,no_match,FALSE
1327,Micronta,,no_match,FALSE
1328,Micropigmentation Devices,,no_match,FALSE
1329,Microvasive Div Boston Scienti,,no_match,FALSE
1330,Miditron,,no_match,FALSE
1331,Mijhardt,,no_match,FALSE
1332,Millenium Medical Supply,,no_match,FALSE
1333,MilliporeSigma,,no_match,FALSE
1334,Miltenyl Biotec,,no_match,FALSE
1335,Mine Safety,,no_match,FALSE
1336,Mine Safety Appliance,,no_match,FALSE
1337,Minebea Intec,,no_match,FALSE
1338,Minnetronix,,no_match,FALSE
1339,Minogue Medical Inc.,,no_match,FALSE
1340,Mintie LLC,,no_match,FALSE
1341,Mirion (Mgp Instruments),,no_match,FALSE
1342,Miris,,no_match,FALSE
1343,Miron Technologies,,no_match,FALSE
1344,Mistogen,,no_match,FALSE
1345,Mistogen Equipment Co Allied H,,no_match,FALSE
1346,Mistogen Equipment Co Allied Health Care Products Co,,no_match,FALSE
1347,Mitchell Instruments,,no_match,FALSE
1348,Mitek Surgical Products,,no_match,FALSE
1349,Mobility Research,,no_match,FALSE
1350,Mobility Research Inc.,,no_match,FALSE
1351,Mobility Research LLC,,no_match,FALSE
1352,Moleculight,,no_match,FALSE
1353,Monica Healthcare,,no_match,FALSE
1354,Monica Healthcare Ltd,,no_match,FALSE
1355,"Monitor Instruments, Inc.",,no_match,FALSE
1356,Moog Medical Devices,,no_match,FALSE
1357,Mooney & Co,,no_match,FALSE
1358,Mooney & Company,,no_match,FALSE
1359,Mougerk,,no_match,FALSE
1360,Mr Coffee,,no_match,FALSE
1361,Mui Scientific Div H & A Mui Enterprises Inc,,no_match,FALSE
1362,Multi Radiance Medical,,no_match,FALSE
1363,Multispiro Inc,,no_match,FALSE
1364,My Weigh,,no_match,FALSE
1365,MyWeigh,,no_match,FALSE
1366,MyoTrac,,no_match,FALSE
1367,Myoscience Inc,,no_match,FALSE
1368,Myron L Co,,no_match,FALSE
1369,Myweigh Scale Co.,,no_match,FALSE
1370,NAI,,no_match,FALSE
1371,NASCO,,no_match,FALSE
1372,NASCO LIFEFORM,,no_match,FALSE
1373,NCC DIV MALLINCKRODT INC,,no_match,FALSE
1374,NDI Medical,,no_match,FALSE
1375,NDS,,no_match,FALSE
1376,NEC AMERICA INC,,no_match,FALSE
1377,NEC AMERICA INC.,,no_match,FALSE
1378,NEC-Mitsubishi,,no_match,FALSE
1379,NEOVENTA MEDICAL,,no_match,FALSE
1380,NESTLE CLINICAL NUTRITION,,no_match,FALSE
1381,NETECH CORP,,no_match,FALSE
1382,NEUROGUARD INC SUB MEDASONICS INC,,no_match,FALSE
1383,NHD / Summit,,no_match,FALSE
1384,NIOX,,no_match,FALSE
1385,NORBAR TORQUE TOOLS,,no_match,FALSE
1386,NOVACEPT - CYTYC,,no_match,FALSE
1387,NOVAMED MEDICAL MFG,,no_match,FALSE
1388,NOVELL,,no_match,FALSE
1389,NOxBOX,,no_match,FALSE
1390,NRT X-Ray A/S,,no_match,FALSE
1391,NS SURGICAL CO,,no_match,FALSE
1392,NUTECH - A KCI COMPANY,,no_match,FALSE
1393,NXT Power,,no_match,FALSE
1394,Nakanishi Inc,,no_match,FALSE
1395,NanoDrop Products,,no_match,FALSE
1396,NanoDrop Technologies Div Thermo Fisher Scientific Inc,,no_match,FALSE
1397,Nanthealth,,no_match,FALSE
1398,Nasco Healthcare,,no_match,FALSE
1399,Nec America,,no_match,FALSE
1400,NeoLight LLC,,no_match,FALSE
1401,Neoforce Group,,no_match,FALSE
1402,Nero Therm Inc,,no_match,FALSE
1403,Nestle,,no_match,FALSE
1404,Netech,,no_match,FALSE
1405,Netech Corp,,no_match,FALSE
1406,Netech Corp.,,no_match,FALSE
1407,NeuroTek Corp,,no_match,FALSE
1408,Neurocom,,no_match,FALSE
1409,Neurovirtual,,no_match,FALSE
1410,Newellis,,no_match,FALSE
1411,Newman Medical,,no_match,FALSE
1412,NextAdvance,,no_match,FALSE
1413,Nickel â€“ Electro Ltd.,,no_match,FALSE
1414,Nicrco,,no_match,FALSE
1415,Nilfisk of America Inc,,no_match,FALSE
1416,Nintendo,,no_match,FALSE
1417,Niox,,no_match,FALSE
1418,Noble Biocare,,no_match,FALSE
1419,Non-Hospital Owned,,no_match,FALSE
1420,Non-Invasive Monitoring System,,no_match,FALSE
1421,Noninvasive Medical Technologi,,no_match,FALSE
1422,NorDiag,,no_match,FALSE
1423,Norcuron,,no_match,FALSE
1424,Norian,,no_match,FALSE
1425,Norian Corp,,no_match,FALSE
1426,"NorthEast Monitoring, Inc",,no_match,FALSE
1427,Northwestern Systems Corp,,no_match,FALSE
1428,NovaSignal,,no_match,FALSE
1429,Novartis Ag,,no_match,FALSE
1430,Novartis Nutrition,,no_match,FALSE
1431,Nox Medical USA,,no_match,FALSE
1432,Ntron,,no_match,FALSE
1433,NuVair,,no_match,FALSE
1434,Nucleus Medical,,no_match,FALSE
1435,Nuo Therapeutics,,no_match,FALSE
1436,Nuvasive Inc,,no_match,FALSE
1437,Nx Stage Medical,,no_match,FALSE
1438,OEC,,no_match,FALSE
1439,OEC MEDICAL SYSTEMS,,no_match,FALSE
1440,OKI Data,,no_match,FALSE
1441,ONE STEP COMPUTERS,,no_match,FALSE
1442,ONO SOKKI,,no_match,FALSE
1443,OPELCO,,no_match,FALSE
1444,OPHIR OPFRONICS LTD,,no_match,FALSE
1445,OPTIMedical,,no_match,FALSE
1446,OPTISOURCE INTERNATIONAL,,no_match,FALSE
1447,OPTOVENT AB,,no_match,FALSE
1448,OR SOLUTIONS INC,,no_match,FALSE
1449,OR Solutions,,no_match,FALSE
1450,OR Solutions Inc,,no_match,FALSE
1451,OR Solutions Inc.,,no_match,FALSE
1452,ORANGE-SOL  MEDICAL PROD,,no_match,FALSE
1453,ORATEC INTERVENTIONS,,no_match,FALSE
1454,ORTHOLOGIC CORP.,,no_match,FALSE
1455,OSCOR INC,,no_match,FALSE
1456,OSMONICS INC.,,no_match,FALSE
1457,OSTER PROFESSIONAL PROD.,,no_match,FALSE
1458,OTTO BOCK,,no_match,FALSE
1459,OVESCO ENDOSCOPY,,no_match,FALSE
1460,OXIMETRIX (ABBOTT LABS),,no_match,FALSE
1461,Oaktree Products Inc,,no_match,FALSE
1462,Occupational Health Dynamics,,no_match,FALSE
1463,Octane Fitness,,no_match,FALSE
1464,OhmIC INSTRUMENTS,,no_match,FALSE
1465,Ohmic Instruments,,no_match,FALSE
1466,Ohmic Instruments Co,,no_match,FALSE
1467,Ohmite Manufacturing Co,,no_match,FALSE
1468,Olive Medical,,no_match,FALSE
1469,OmniMed Inc,,no_match,FALSE
1470,Ondal Medical Systems,,no_match,FALSE
1471,Ophir,,no_match,FALSE
1472,Ophir Optronics Solutions,,no_match,FALSE
1473,Ophir-Spiricon Products,,no_match,FALSE
1474,Opsens Inc,,no_match,FALSE
1475,Opsens Medical,,no_match,FALSE
1476,Optics Inc.,,no_match,FALSE
1477,Optimus,,no_match,FALSE
1478,Optiquest,,no_match,FALSE
1479,Optramed,,no_match,FALSE
1480,Optronics,,no_match,FALSE
1481,Orascoptic,,no_match,FALSE
1482,Oratec,,no_match,FALSE
1483,Organ Recovery Systems,,no_match,FALSE
1484,Orl Systems,,no_match,FALSE
1485,Ormed GmbH,,no_match,FALSE
1486,Ornim Medical,,no_match,FALSE
1487,OrthoLogic Corp,,no_match,FALSE
1488,Orthologic,,no_match,FALSE
1489,Orthomotion,,no_match,FALSE
1490,Orthopedic Systems,,no_match,FALSE
1491,Orthosonics Ltd US,,no_match,FALSE
1492,Oscor,,no_match,FALSE
1493,Osmonics Inc,,no_match,FALSE
1494,Osprey Medical,,no_match,FALSE
1495,Oster Specialty Products Div S,,no_match,FALSE
1496,Owens & Minor,,no_match,FALSE
1497,Owens Brigam Medical,,no_match,FALSE
1498,Owon,,no_match,FALSE
1499,Oximetrix Inc,,no_match,FALSE
1500,PAI,,no_match,FALSE
1501,PARAMOUNT,,no_match,FALSE
1502,PDI Communication Systems,,no_match,FALSE
1503,PDS Healthcare,,no_match,FALSE
1504,PEACE MEDICAL,,no_match,FALSE
1505,PERFORMANCE WATER SYSTEMS,,no_match,FALSE
1506,PERI-PRO,,no_match,FALSE
1507,PESOLA,,no_match,FALSE
1508,PHCbi,,no_match,FALSE
1509,PHS West,,no_match,FALSE
1510,PHS West Inc,,no_match,FALSE
1511,PHYSICIANS SALES,,no_match,FALSE
1512,PIEZOSURGERY INC,,no_match,FALSE
1513,PINESTAR,,no_match,FALSE
1514,PINNACLE BIOLOGICS INC,,no_match,FALSE
1515,PINNACLE MICRO,,no_match,FALSE
1516,PLC MEDICAL SYSTEMS INC,,no_match,FALSE
1517,PLC Medical Systems Inc,,no_match,FALSE
1518,PNY,,no_match,FALSE
1519,POLLENEX A RIVAL CO,,no_match,FALSE
1520,"POSSIS MEDICAL, INC",,no_match,FALSE
1521,POWERTRONIX,,no_match,FALSE
1522,"PRESTON, SAMMONS",,no_match,FALSE
1523,PRMIERE,,no_match,FALSE
1524,PRO- GYM FITNESS,,no_match,FALSE
1525,PROMA INTERNATIONAL,,no_match,FALSE
1526,PROMATEK INDUSTRIES,,no_match,FALSE
1527,PROMEDICAL,,no_match,FALSE
1528,PROMETHEUS GROUP,,no_match,FALSE
1529,PROSOURCE FITNESS,,no_match,FALSE
1530,PROTEK,,no_match,FALSE
1531,PROTRONICS,,no_match,FALSE
1532,PRYON CORP.,,no_match,FALSE
1533,PSS Select,,no_match,FALSE
1534,PSS World Medical,,no_match,FALSE
1535,PT Edan Instruments,,no_match,FALSE
1536,PTW New York,,no_match,FALSE
1537,Pacesetter Systems,,no_match,FALSE
1538,Pacira Cryotech Inc,,no_match,FALSE
1539,Pain Management Technologies,,no_match,FALSE
1540,Pal Products,,no_match,FALSE
1541,Palco Laboratories,,no_match,FALSE
1542,Panasonic(PHCbi),,no_match,FALSE
1543,Paraffin Pro,,no_match,FALSE
1544,Parallel Design SAS,,no_match,FALSE
1545,Paramount Fitness,,no_match,FALSE
1546,"PartsSource, Inc.",,no_match,FALSE
1547,Pathfast,,no_match,FALSE
1548,Pathway,,no_match,FALSE
1549,Pathway Medical Tech.,,no_match,FALSE
1550,Pathway Medical Technologies,,no_match,FALSE
1551,Patient Transfer Systems,,no_match,FALSE
1552,Peace Medical Inc,,no_match,FALSE
1553,Peace Medical Inc.,,no_match,FALSE
1554,Pearson Electronics Inc,,no_match,FALSE
1555,Pelstar,,no_match,FALSE
1556,Pelstar LLC,,no_match,FALSE
1557,Pelstar LLC dba Health o meter Professional Scales,,no_match,FALSE
